s.no.,P,E,Tmax,Tmin
21338,0.422884615,5.980769231,0,1
21339,2.085,6.055769231,0,1
21340,2.708269231,5.767307692,0,1
21341,1.462692308,5.155769231,0,1
21342,5.065576923,4.721153846,0,1
21343,13.44942308,3.942307692,0,1
21344,4.387115385,4.344230769,0,1
21345,0.731923077,4.911538462,0,1
21346,2.392115385,5.136538462,0,1
21347,12.70288462,5.042307692,0,1
21348,15.11980769,4.382692308,0,1
21349,7.297115385,3.967307692,0,1
21350,1.309038462,4.569230769,0,1
21351,0.268846154,5.078846154,0,1
21352,0,5.555769231,0,1
21353,0,5.915384615,0,1
21354,0,5.863461538,0,1
21355,0.8875,5.834615385,0,1
21356,0.853653846,5.661538462,0,1
21357,0.059807692,5.576923077,0,1
21358,0.21,5.975,0,1
21359,0.078269231,6.069230769,0,1
21360,0.139423077,6.036538462,0,1
21361,0.259230769,6.344230769,0,1
21362,3.873269231,6.517307692,0,1
21363,12.65769231,6.103846154,0,1
21364,7.738076923,4.601923077,0,1
21365,27.88788462,4.440384615,0,1
21366,24.03961538,3.715384615,0,1
21367,34.78019231,3.726923077,0,1
21368,39.40673077,3.228846154,0,1
21369,73.86076923,3.165384615,0,1
21370,44.88038462,2.642307692,0,1
21371,14.28769231,3.115384615,0,1
21372,4.950961538,3.417307692,0,1
21373,24.00134615,3.001923077,0,1
21374,566.7675,2.569230769,0,1
21375,11.8625,2.934615385,0,1
21376,3.513461538,3.425,0,1
21377,0.786923077,3.769230769,0,1
21378,7.044230769,4.065384615,0,1
21379,12.72346154,3.955769231,0,1
21380,19.07038462,3.078846154,0,1
21381,13.40769231,3.159615385,0,1
21382,1.936153846,4.092307692,0,1
21383,6.406923077,4.055769231,0,1
21384,5.145192308,4.023076923,0,1
21385,3.797692308,4.169230769,0,1
21386,1.860384615,4.205769231,0,1
21387,0.5175,4.113461538,0,1
21388,2.339038462,4.084615385,0,1
21389,1.815769231,4.146153846,0,1
21390,1.423653846,4.123076923,0,1
21391,1.073461538,4.142307692,0,1
21392,0.884038462,4.067307692,0,1
21393,1.193846154,4.098076923,0,1
21394,2.883076923,4.163461538,0,1
21395,5.093076923,4.278846154,0,1
21396,10.73076923,3.903846154,0,1
21397,12.72269231,3.921153846,0,1
21398,4.589230769,4.282692308,0,1
21399,11.46692308,4.157692308,0,1
21400,12.34846154,4.038461538,0,1
21401,11.27596154,4.280769231,0,1
21402,7.999615385,4.126923077,0,1
21403,5.668846154,4.188461538,0,1
21404,1.505384615,4.211538462,0,1
21405,10.44192308,4.188461538,0,1
21406,13.5925,4.213461538,0,1
21407,23164.73519,3.851923077,0,1
21408,52.40384615,2.584615385,0,1
21409,38.98615385,2.373076923,0,1
21410,10.68615385,2.942307692,0,1
21411,1.978846154,3.790384615,0,1
21412,2.252115385,3.907692308,0,1
21413,17.71326923,3.946153846,0,1
21414,41.51173077,3.415384615,0,1
21415,11.90230769,3.309615385,0,1
21416,2.745,3.95,0,1
21417,2.458846154,3.988461538,0,1
21418,10.06961538,4.034615385,0,1
21419,52.38461538,3.984615385,0,1
21420,61.75134615,3.423076923,0,1
21421,36.895,2.636538462,0,1
21422,22.63961538,3.392307692,0,1
21423,14.19346154,3.376923077,0,1
21424,1.356923077,3.925,0,1
21425,0.387692308,4.005769231,0,1
21426,10.00173077,3.911538462,0,1
21427,16.78423077,3.801923077,0,1
21428,26.97038462,3.736538462,0,1
21429,40.01942308,3.119230769,0,1
21430,32.89346154,3.107692308,0,1
21431,22.47346154,3.788461538,0,1
21432,17.60480769,3.761538462,0,1
21433,16.99,3.680769231,0,1
21434,32.71788462,3.786538462,0,1
21435,37.79,3.748076923,0,1
21436,49.74846154,3.090384615,0,1
21437,11.11653846,3.282692308,0,1
21438,11.06807692,3.542307692,0,1
21439,9.355384615,3.775,0,1
21440,14.63826923,3.701923077,0,1
21441,24.27384615,3.530769231,0,1
21442,29.29192308,3.192307692,0,1
21443,14.91096154,3.151923077,0,1
21444,6.790961538,3.525,0,1
21445,4.866730769,3.398076923,0,1
21446,7.981346154,3.517307692,0,1
21447,10.93288462,3.694230769,0,1
21448,15.27557692,3.567307692,0,1
21449,18.28596154,3.392307692,0,1
21450,19.89692308,3.513461538,0,1
21451,24.39711538,3.530769231,0,1
21452,37.36730769,3.119230769,0,1
21453,23.75884615,2.757692308,0,1
21454,34.24230769,2.888461538,0,1
21455,17.58480769,2.719230769,0,1
21456,3.723846154,3.486538462,0,1
21457,2.332692308,3.646153846,0,1
21458,1.486730769,3.673076923,0,1
21459,1.645,3.590384615,0,1
21460,5.028653846,3.582692308,0,1
21461,8.853653846,3.611538462,0,1
21462,7.302884615,3.569230769,0,1
21463,12.73480769,3.636538462,0,1
21464,6.257115385,3.596153846,0,1
21465,1.734807692,3.636538462,0,1
21466,13.25557692,3.728846154,0,1
21467,16.28980769,3.501923077,0,1
21468,6.365192308,3.594230769,0,1
21469,7.6125,3.451923077,0,1
21470,6.437307692,3.253846154,0,1
21471,5.703846154,3.144230769,0,1
21472,4.49,3.25,0,1
21473,3.5375,3.538461538,0,1
21474,7.839807692,3.436538462,0,1
21475,7.570576923,3.480769231,0,1
21476,1.639615385,3.440384615,0,1
21477,0.325384615,3.625,0,1
21478,0,3.738461538,0,1
21479,0,3.55,0,1
21480,0,3.709615385,0,1
21481,1.001730769,3.798076923,0,1
21482,2.903653846,3.298076923,0,1
21483,1.446730769,3.273076923,0,1
21484,1.299230769,3.353846154,0,1
21485,0.326153846,3.486538462,0,1
21486,0,3.807692308,0,1
21487,0,3.817307692,0,1
21488,0.002692308,3.525,0,1
21489,0,3.592307692,0,1
21490,0.016346154,3.740384615,0,1
21491,0,3.680769231,0,1
21492,0.003846154,3.486538462,0,1
21493,0,3.771153846,0,1
21494,0,3.869230769,0,1
21495,0.300576923,3.713461538,0,1
21496,1.693653846,3.298076923,0,1
21497,0.613461538,3.363461538,0,1
21498,1.658846154,3.171153846,0,1
21499,0.412115385,3.246153846,0,1
21500,0.149615385,3.384615385,0,1
21501,0.094230769,3.371153846,0,1
21502,0.028846154,3.432692308,0,1
21503,0.671538462,3.167307692,0,1
21504,0.331346154,3.048076923,0,1
21505,0.881730769,3.3,0,1
21506,0,3.488461538,0,1
21507,0,3.601923077,0,1
21508,0,3.653846154,0,1
21509,0,3.623076923,0,1
21510,0,3.478846154,0,1
21511,0,3.530769231,0,1
21512,0,3.553846154,0,1
21513,0,3.707692308,0,1
21514,0,3.646153846,0,1
21515,0,3.675,0,1
21516,0,3.696153846,0,1
21517,0,3.663461538,0,1
21518,0,3.726923077,0,1
21519,0,3.703846154,0,1
21520,0,3.715384615,0,1
21521,0,3.675,0,1
21522,0,3.609615385,0,1
21523,0,3.917307692,0,1
21524,0,3.744230769,0,1
21525,0,3.740384615,0,1
21526,0,3.834615385,0,1
21527,0,3.784615385,0,1
21528,0,3.748076923,0,1
21529,0,3.730769231,0,1
21530,0,3.730769231,0,1
21531,0,3.778846154,0,1
21532,0,3.638461538,0,1
21533,0,3.640384615,0,1
21534,0,3.757692308,0,1
21535,1.193653846,3.859615385,0,1
21536,0.739423077,3.192307692,0,1
21537,0.000576923,3.375,0,1
21538,0,3.828846154,0,1
21539,0,4.134615385,0,1
21540,0,4.117307692,0,1
21541,0,4.065384615,0,1
21542,0,4.101923077,0,1
21543,0,4.196153846,0,1
21544,0,4.123076923,0,1
21545,0,3.944230769,0,1
21546,0,3.834615385,0,1
21547,0,4.025,0,1
21548,0,4.107692308,0,1
21549,0,4.088461538,0,1
21550,0,3.648076923,0,1
21551,0,3.834615385,0,1
21552,0,4.109615385,0,1
21553,0,3.967307692,0,1
21554,0.019423077,3.761538462,0,1
21555,0.015769231,3.890384615,0,1
21556,0.011346154,4.067307692,0,1
21557,0.012307692,4.121153846,0,1
21558,0,4.046153846,0,1
21559,0,4.071153846,0,1
21560,0,3.965384615,0,1
21561,0,3.646153846,0,1
21562,0,3.759615385,0,1
21563,0.003653846,3.642307692,0,1
21564,0.030384615,2.871153846,0,1
21565,0.009423077,3.532692308,0,1
21566,0,3.717307692,0,1
21567,0,3.778846154,0,1
21568,0,3.723076923,0,1
21569,0.000576923,3.769230769,0,1
21570,0.024423077,3.384615385,0,1
21571,0,3.761538462,0,1
21572,0.004230769,3.796153846,0,1
21573,5.464615385,2.573076923,0,1
21574,5.172115385,2.328846154,0,1
21575,8.625961538,2.390384615,0,1
21576,3.057692308,2.240384615,0,1
21577,6.184230769,2.157692308,0,1
21578,0.002692308,3.009615385,0,1
21579,0.006153846,2.951923077,0,1
21580,0,3.605769231,0,1
21581,0,3.926923077,0,1
21582,0,4.125,0,1
21583,0,4.117307692,0,1
21584,0,4.184615385,0,1
21585,0,4.151923077,0,1
21586,0,4.248076923,0,1
21587,0,4.480769231,0,1
21588,0,4.738461538,0,1
21589,0,4.536538462,0,1
21590,0,4.455769231,0,1
21591,0,4.338461538,0,1
21592,0,4.419230769,0,1
21593,0,4.573076923,0,1
21594,0,4.584615385,0,1
21595,0,4.642307692,0,1
21596,0,4.757692308,0,1
21597,0,5.005769231,0,1
21598,0,5.163461538,0,1
21599,0,5.303846154,0,1
21600,0,5.025,0,1
21601,0,4.615384615,0,1
21602,0,4.717307692,0,1
21603,0,4.976923077,0,1
21604,0,4.867307692,0,1
21605,0,4.919230769,0,1
21606,0,4.715384615,0,1
21607,0,4.6,0,1
21608,0,4.280769231,0,1
21609,0,4.305769231,0,1
21610,0,4.880769231,0,1
21611,0,5.05,0,1
21612,0,5.080769231,0,1
21613,0,4.930769231,0,1
21614,0,4.778846154,0,1
21615,0,4.671153846,0,1
21616,0,4.655769231,0,1
21617,0,4.628846154,0,1
21618,0,4.776923077,0,1
21619,0,4.886538462,0,1
21620,0,4.661538462,0,1
21621,0,4.65,0,1
21622,0,4.876923077,0,1
21623,0,4.903846154,0,1
21624,0,5.105769231,0,1
21625,0,5.351923077,0,1
21626,0,5.378846154,0,1
21627,0,5.428846154,0,1
21628,0,5.453846154,0,1
21629,0,5.403846154,0,1
21630,0,5.482692308,0,1
21631,0,5.332692308,0,1
21632,0,5.263461538,0,1
21633,0,5.042307692,0,1
21634,0,4.998076923,0,1
21635,0,5.134615385,0,1
21636,0,4.851923077,0,1
21637,0,5.257692308,0,1
21638,0,5.596153846,0,1
21639,0,5.811538462,0,1
21640,0,5.938461538,0,1
21641,0,5.567307692,0,1
21642,0,5.667307692,0,1
21643,0,5.888461538,0,1
21644,0,6.025,0,1
21645,0,5.846153846,0,1
21646,0,5.923076923,0,1
21647,0,6.136538462,0,1
21648,0,5.819230769,0,1
21649,0,5.309615385,0,1
21650,0,5.744230769,0,1
21651,0,6.228846154,0,1
21652,0,6.211538462,0,1
21653,0,5.863461538,0,1
21654,0,5.986538462,0,1
21655,0,6.080769231,0,1
21656,0,5.919230769,0,1
21657,0.373269231,5.453846154,0,1
21658,0.294230769,5.094230769,0,1
21659,0.1725,5.355769231,0,1
21660,0.086923077,5.753846154,0,1
21661,1.581730769,5.588461538,0,1
21662,0,5.563461538,0,1
21663,0.001153846,5.738461538,0,1
21664,0.006538462,6,0,1
21665,0.007884615,6.184615385,0,1
21666,0.791730769,5.761538462,0,1
21667,0,5.259615385,0,1
21668,0.082884615,5.276923077,0,1
21669,2.7275,4.996153846,0,1
21670,0.189423077,5.117307692,0,1
21671,1.958461538,5.328846154,0,1
21672,1.911346154,4.801923077,0,1
21673,0.392884615,5.221153846,0,1
21674,2.624807692,5.592307692,0,1
21675,1.112692308,5.563461538,0,1
21676,1.592692308,5.469230769,0,1
21677,1.673846154,5.588461538,0,1
21678,0.164230769,5.728846154,0,1
21679,0.808846154,5.969230769,0,1
21680,0.054423077,5.592307692,0,1
21681,0,5.761538462,0,1
21682,0.089807692,5.723076923,0,1
21683,1.301538462,5.869230769,0,1
21684,2.404038462,5.528846154,0,1
21685,0.235576923,5.315384615,0,1
21686,0.170961538,5.405769231,0,1
21687,0.030961538,5.301923077,0,1
21688,0.722884615,5.311538462,0,1
21689,2.198846154,5.763461538,0,1
21690,1.529807692,5.642307692,0,1
21691,0.181346154,5.813461538,0,1
21692,0.006923077,6.421153846,0,1
21693,0,7.025,0,1
21694,0,7.313461538,0,1
21695,0,7.378846154,0,1
21696,0,7.261538462,0,1
21697,0,7.125,0,1
21698,0,6.438461538,0,1
21699,0,6.248076923,0,1
21700,0,6.423076923,0,1
21701,0,6.75,0,1
21702,0,7.109615385,0,1
21703,0,7.011538462,0,1
21704,0,6.773076923,0,1
21705,0,6.817307692,0,1
21706,0,6.830769231,0,1
21707,0.028269231,6.861538462,0,1
21708,0.117692308,6.538461538,0,1
21709,0.962884615,6.051923077,0,1
21710,0.106346154,5.930769231,0,1
21711,0.716730769,6.438461538,0,1
21712,0.372115385,6.346153846,0,1
21713,0.062884615,6.775,0,1
21714,0,6.976923077,0,1
21715,0,6.475,0,1
21716,0.071923077,6.051923077,0,1
21717,0.231730769,5.761538462,0,1
21718,0.015961538,5.636538462,0,1
21719,0.025576923,5.203846154,0,1
21720,0.069807692,5.105769231,0,1
21721,1.0675,4.442307692,0,1
21722,2.685961538,5.138461538,0,1
21723,2.110192308,4.092307692,0,1
21724,1.906538462,4.955769231,0,1
21725,12.425,4.309615385,0,1
21726,71.42634615,3.194230769,0,1
21727,80.5,2.817307692,0,1
21728,43.35076923,2.855769231,0,1
21729,14.33307692,2.948076923,0,1
21730,6.110769231,3.180769231,0,1
21731,5.752115385,3.382692308,0,1
21732,2.910769231,3.753846154,0,1
21733,4.856538462,3.659615385,0,1
21734,2.740769231,3.611538462,0,1
21735,0.644038462,3.744230769,0,1
21736,3.530576923,3.617307692,0,1
21737,2.819423077,3.753846154,0,1
21738,4.271730769,3.721153846,0,1
21739,5.465192308,4.165384615,0,1
21740,4.743076923,3.851923077,0,1
21741,4.225192308,3.919230769,0,1
21742,1.107115385,3.490384615,0,1
21743,2.271346154,4.144230769,0,1
21744,1.1975,4.405769231,0,1
21745,1.207307692,4.305769231,0,1
21746,2.499230769,3.842307692,0,1
21747,10.29,3.788461538,0,1
21748,16.00442308,2.805769231,0,1
21749,15.96442308,3.975,0,1
21750,1.517884615,4.303846154,0,1
21751,0.270961538,4.307692308,0,1
21752,1.154615385,4.138461538,0,1
21753,8.067692308,4.084615385,0,1
21754,18.86923077,3.321153846,0,1
21755,47.64692308,3.111538462,0,1
21756,10.40115385,3.175,0,1
21757,6.747115385,3.976923077,0,1
21758,20.52269231,3.944230769,0,1
21759,19.28365385,3.880769231,0,1
21760,33.26538462,3.590384615,0,1
21761,18.13865385,3.205769231,0,1
21762,8.496923077,3.251923077,0,1
21763,15.58788462,3.925,0,1
21764,19.66807692,3.536538462,0,1
21765,37.66884615,3.573076923,0,1
21766,34.84961538,2.926923077,0,1
21767,17.5675,2.784615385,0,1
21768,9.442115385,3.082692308,0,1
21769,5.371153846,3.407692308,0,1
21770,2.301923077,3.859615385,0,1
21771,2.042884615,3.746153846,0,1
21772,2.691346154,3.907692308,0,1
21773,4.472115385,3.809615385,0,1
21774,2.847692308,3.626923077,0,1
21775,1.251730769,3.757692308,0,1
21776,1.014807692,3.701923077,0,1
21777,1.053269231,3.986538462,0,1
21778,1.143076923,4.094230769,0,1
21779,0.771923077,3.926923077,0,1
21780,2.009230769,3.619230769,0,1
21781,2.596538462,4.023076923,0,1
21782,1.701153846,4.178846154,0,1
21783,0.909615385,4.246153846,0,1
21784,3.701153846,4.153846154,0,1
21785,3.127307692,4.057692308,0,1
21786,3.154807692,4.265384615,0,1
21787,2.664615385,4.188461538,0,1
21788,2.342692308,3.857692308,0,1
21789,3.210192308,3.971153846,0,1
21790,14.04673077,4.030769231,0,1
21791,79.19115385,2.848076923,0,1
21792,18.57788462,2.930769231,0,1
21793,16.08019231,3.557692308,0,1
21794,15.98769231,3.632692308,0,1
21795,16.83442308,3.128846154,0,1
21796,12.21673077,3.007692308,0,1
21797,21.53596154,3.065384615,0,1
21798,31.20134615,3.069230769,0,1
21799,26.51192308,3.338461538,0,1
21800,28.18519231,3.048076923,0,1
21801,37.72326923,2.796153846,0,1
21802,15.74865385,2.832692308,0,1
21803,7.928269231,3.540384615,0,1
21804,8.649423077,3.725,0,1
21805,13.73480769,3.725,0,1
21806,11.94730769,3.638461538,0,1
21807,3.658269231,3.832692308,0,1
21808,5.704230769,3.823076923,0,1
21809,2.12,3.832692308,0,1
21810,1.801730769,3.978846154,0,1
21811,10.0675,3.982692308,0,1
21812,11.65384615,3.526923077,0,1
21813,10.24673077,3.536538462,0,1
21814,14.03057692,3.436538462,0,1
21815,3.019038462,3.453846154,0,1
21816,5.739615385,3.680769231,0,1
21817,5.783269231,3.636538462,0,1
21818,12.07288462,3.425,0,1
21819,3.221538462,3.638461538,0,1
21820,3.934807692,3.642307692,0,1
21821,7.783461538,3.744230769,0,1
21822,6.139807692,3.309615385,0,1
21823,15.65480769,3.534615385,0,1
21824,4.204038462,3.567307692,0,1
21825,1.861730769,3.6,0,1
21826,1.593461538,3.730769231,0,1
21827,5.613461538,3.603846154,0,1
21828,2.728076923,3.603846154,0,1
21829,8.758846154,3.615384615,0,1
21830,25.35269231,3.311538462,0,1
21831,12.59307692,3.326923077,0,1
21832,5.734423077,3.284615385,0,1
21833,5.376923077,3.363461538,0,1
21834,8.256346154,3.442307692,0,1
21835,2.980576923,3.551923077,0,1
21836,2.609230769,3.701923077,0,1
21837,11.44173077,3.148076923,0,1
21838,11.56653846,3.248076923,0,1
21839,10.09346154,3.092307692,0,1
21840,4.828461538,2.876923077,0,1
21841,3.067115385,3.315384615,0,1
21842,6.159230769,3.4,0,1
21843,5.692692308,3.35,0,1
21844,3.359615385,3.321153846,0,1
21845,5.463076923,3.284615385,0,1
21846,5.684038462,3.436538462,0,1
21847,5.514807692,3.384615385,0,1
21848,1.912692308,3.269230769,0,1
21849,0.818846154,3.207692308,0,1
21850,0.461730769,3.413461538,0,1
21851,0,3.378846154,0,1
21852,0,3.315384615,0,1
21853,0.963653846,3.532692308,0,1
21854,1.909807692,3.044230769,0,1
21855,2.581153846,2.903846154,0,1
21856,4.228653846,2.8,0,1
21857,2.882692308,3.005769231,0,1
21858,0.451153846,3.230769231,0,1
21859,0.020576923,3.359615385,0,1
21860,0.014230769,3.371153846,0,1
21861,0,3.426923077,0,1
21862,0,3.588461538,0,1
21863,0,3.767307692,0,1
21864,0,3.903846154,0,1
21865,0,3.686538462,0,1
21866,0,3.663461538,0,1
21867,0,3.732692308,0,1
21868,0,3.671153846,0,1
21869,0,3.776923077,0,1
21870,0,3.798076923,0,1
21871,0,3.751923077,0,1
21872,0,3.811538462,0,1
21873,0,3.905769231,0,1
21874,0,3.859615385,0,1
21875,0,3.765384615,0,1
21876,0,3.688461538,0,1
21877,0,3.855769231,0,1
21878,0,3.826923077,0,1
21879,0,3.821153846,0,1
21880,0,3.501923077,0,1
21881,2.182692308,3.246153846,0,1
21882,1.136538462,2.615384615,0,1
21883,0.323653846,2.773076923,0,1
21884,0.001346154,3.165384615,0,1
21885,0,3.219230769,0,1
21886,0,3.225,0,1
21887,0.004615385,3.325,0,1
21888,0.009807692,3.351923077,0,1
21889,0.0025,3.615384615,0,1
21890,0,3.688461538,0,1
21891,0,3.638461538,0,1
21892,0,3.611538462,0,1
21893,0,3.740384615,0,1
21894,0,3.723076923,0,1
21895,0,3.767307692,0,1
21896,0,3.773076923,0,1
21897,0,3.755769231,0,1
21898,0,3.721153846,0,1
21899,0,3.661538462,0,1
21900,0,3.609615385,0,1
21901,0,3.673076923,0,1
21902,0,3.801923077,0,1
21903,0,3.728846154,0,1
21904,0,3.309615385,0,1
21905,0.025384615,3.403846154,0,1
21906,0.086346154,3.453846154,0,1
21907,0.012692308,3.25,0,1
21908,0,3.230769231,0,1
21909,0,3.334615385,0,1
21910,0,3.294230769,0,1
21911,0,3.382692308,0,1
21912,0,3.623076923,0,1
21913,0,3.625,0,1
21914,0,3.640384615,0,1
21915,0,3.730769231,0,1
21916,0,3.667307692,0,1
21917,0,3.432692308,0,1
21918,0,3.663461538,0,1
21919,0,3.675,0,1
21920,0,3.776923077,0,1
21921,0,3.838461538,0,1
21922,0,3.905769231,0,1
21923,0,3.95,0,1
21924,0,3.765384615,0,1
21925,0,3.723076923,0,1
21926,0,3.873076923,0,1
21927,0.164038462,3.653846154,0,1
21928,0.535961538,3.55,0,1
21929,0.006538462,3.705769231,0,1
21930,0.037692308,3.663461538,0,1
21931,0.020192308,3.940384615,0,1
21932,0,4.053846154,0,1
21933,0,3.965384615,0,1
21934,0,4.126923077,0,1
21935,0,4.159615385,0,1
21936,0,4.196153846,0,1
21937,0,4.336538462,0,1
21938,0,4.217307692,0,1
21939,0,3.917307692,0,1
21940,0.025576923,3.809615385,0,1
21941,0.043269231,3.734615385,0,1
21942,0,3.813461538,0,1
21943,0.013461538,4.001923077,0,1
21944,0.023076923,4.017307692,0,1
21945,0.458461538,3.907692308,0,1
21946,3.785384615,3.926923077,0,1
21947,3.9,3.971153846,0,1
21948,5.523653846,3.475,0,1
21949,2.330961538,3.378846154,0,1
21950,0.551153846,3.542307692,0,1
21951,0.230961538,3.559615385,0,1
21952,0.241730769,3.921153846,0,1
21953,0.684230769,3.609615385,0,1
21954,0.072692308,3.761538462,0,1
21955,0.131923077,3.838461538,0,1
21956,0.089423077,4.267307692,0,1
21957,0.046538462,4.315384615,0,1
21958,0.081923077,4.101923077,0,1
21959,0.996346154,3.984615385,0,1
21960,0.846346154,3.884615385,0,1
21961,0.188076923,4.269230769,0,1
21962,0.005192308,4.201923077,0,1
21963,0.007307692,4.273076923,0,1
21964,0.000192308,4.155769231,0,1
21965,0.518269231,4.038461538,0,1
21966,2.068653846,3.598076923,0,1
21967,0.030576923,4.240384615,0,1
21968,0.039038462,4.376923077,0,1
21969,0.072884615,4.388461538,0,1
21970,8.899423077,3.534615385,0,1
21971,1.183846154,4.292307692,0,1
21972,0,4.675,0,1
21973,0,4.965384615,0,1
21974,0,4.946153846,0,1
21975,0,5.080769231,0,1
21976,0,5.305769231,0,1
21977,0,5.398076923,0,1
21978,0,5.207692308,0,1
21979,0,5.378846154,0,1
21980,0,5.026923077,0,1
21981,0,4.888461538,0,1
21982,0,4.888461538,0,1
21983,0.006730769,4.609615385,0,1
21984,0.03,4.588461538,0,1
21985,0.027884615,4.476923077,0,1
21986,0.206923077,4.336538462,0,1
21987,0.086153846,4.380769231,0,1
21988,0.043846154,4.55,0,1
21989,0.028846154,4.957692308,0,1
21990,0.006730769,4.865384615,0,1
21991,0,4.798076923,0,1
21992,0,4.457692308,0,1
21993,0,4.996153846,0,1
21994,0,4.888461538,0,1
21995,0,5.417307692,0,1
21996,0,5.588461538,0,1
21997,0,5.55,0,1
21998,0,5.448076923,0,1
21999,0,5.359615385,0,1
22000,0,5.611538462,0,1
22001,0,5.519230769,0,1
22002,0,5.338461538,0,1
22003,0,5.523076923,0,1
22004,0,5.780769231,0,1
22005,0,5.894230769,0,1
22006,0,5.536538462,0,1
22007,0,5.678846154,0,1
22008,0,5.873076923,0,1
22009,0,5.703846154,0,1
22010,0,5.601923077,0,1
22011,0,5.726923077,0,1
22012,0,5.75,0,1
22013,0,5.8,0,1
22014,0,5.925,0,1
22015,0,6.038461538,0,1
22016,0,6.034615385,0,1
22017,0,5.682692308,0,1
22018,0.004423077,5.588461538,0,1
22019,0.076153846,5.157692308,0,1
22020,0.443653846,5.063461538,0,1
22021,0.1,5.373076923,0,1
22022,0.1525,5.453846154,0,1
22023,0.078461538,5.696153846,0,1
22024,1.722307692,5.565384615,0,1
22025,0.760384615,5.471153846,0,1
22026,2.439615385,5.271153846,0,1
22027,0.426346154,4.942307692,0,1
22028,2.374038462,5.213461538,0,1
22029,4.577692308,5.346153846,0,1
22030,3.056538462,5.292307692,0,1
22031,1.808076923,5.238461538,0,1
22032,3.852307692,5.205769231,0,1
22033,4.926730769,5.2,0,1
22034,3.651153846,4.940384615,0,1
22035,0.665769231,4.596153846,0,1
22036,1.979230769,4.711538462,0,1
22037,2.044807692,4.471153846,0,1
22038,1.8,4.880769231,0,1
22039,14.25884615,5.198076923,0,1
22040,1.550384615,4.386538462,0,1
22041,4.088653846,4.55,0,1
22042,0.003653846,4.892307692,0,1
22043,0.276346154,5.188461538,0,1
22044,0.096538462,5.430769231,0,1
22045,0.453461538,5.546153846,0,1
22046,1.824807692,5.726923077,0,1
22047,0.573269231,5.784615385,0,1
22048,0.204807692,5.853846154,0,1
22049,1.833076923,5.501923077,0,1
22050,2.487115385,5.753846154,0,1
22051,0.255,5.723076923,0,1
22052,0.004615385,6.005769231,0,1
22053,0.001346154,6.080769231,0,1
22054,0,5.982692308,0,1
22055,0.001923077,6.038461538,0,1
22056,0,6.165384615,0,1
22057,0.003653846,5.936538462,0,1
22058,0.006153846,6.130769231,0,1
22059,0.007115385,5.961538462,0,1
22060,0.6175,6.078846154,0,1
22061,0.882307692,6.048076923,0,1
22062,0.020769231,5.944230769,0,1
22063,1.367692308,5.788461538,0,1
22064,1.248076923,5.440384615,0,1
22065,2.822307692,5.663461538,0,1
22066,0.461730769,5.553846154,0,1
22067,0.600576923,5.663461538,0,1
22068,0.054615385,5.857692308,0,1
22069,0.728846154,5.857692308,0,1
22070,3.259807692,5.915384615,0,1
22071,0.164615385,5.748076923,0,1
22072,0.628269231,5.584615385,0,1
22073,1.396923077,5.636538462,0,1
22074,0.122307692,5.826923077,0,1
22075,4.425192308,5.782692308,0,1
22076,6.244230769,5.053846154,0,1
22077,26.28596154,4.353846154,0,1
22078,8.461730769,3.848076923,0,1
22079,4.662307692,3.732692308,0,1
22080,2.230576923,3.580769231,0,1
22081,2.252692308,4.155769231,0,1
22082,2.798269231,3.982692308,0,1
22083,12.02326923,4.592307692,0,1
22084,102.5998077,3.215384615,0,1
22085,3054.911346,2.626923077,0,1
22086,241.8505769,2.557692308,0,1
22087,14.36980769,2.763461538,0,1
22088,5.333846154,3.934615385,0,1
22089,0.614615385,3.928846154,0,1
22090,1.220576923,3.976923077,0,1
22091,0.544423077,4.061538462,0,1
22092,1.633653846,4.188461538,0,1
22093,1.285961538,4.373076923,0,1
22094,2.163846154,4.348076923,0,1
22095,0.445769231,4.390384615,0,1
22096,0.174807692,4.144230769,0,1
22097,0.520384615,4.226923077,0,1
22098,4.365961538,3.942307692,0,1
22099,11.85134615,3.567307692,0,1
22100,15.22923077,4.165384615,0,1
22101,23.73038462,3.230769231,0,1
22102,40.47115385,3.544230769,0,1
22103,827785110.2,2.940384615,0,1
22104,13.05365385,2.915384615,0,1
22105,6.857692308,3.348076923,0,1
22106,12.64153846,3.482692308,0,1
22107,12.48192308,2.834615385,0,1
22108,16.06115385,3.682692308,0,1
22109,4560.057692,2.580769231,0,1
22110,69.35903846,2.415384615,0,1
22111,30.53846154,2.734615385,0,1
22112,16.58653846,2.936538462,0,1
22113,10.74442308,3.223076923,0,1
22114,18.55288462,2.801923077,0,1
22115,8.728076923,3.296153846,0,1
22116,3.368653846,4.067307692,0,1
22117,9.639615385,3.838461538,0,1
22118,17.31096154,3.190384615,0,1
22119,22.80403846,3.126923077,0,1
22120,4.465192308,3.469230769,0,1
22121,3.846538462,3.321153846,0,1
22122,8.350384615,3.161538462,0,1
22123,7.038653846,3.146153846,0,1
22124,2.596538462,3.825,0,1
22125,1.286153846,3.863461538,0,1
22126,2.185961538,3.794230769,0,1
22127,2.467307692,3.830769231,0,1
22128,3.404423077,3.9,0,1
22129,4.510192308,3.863461538,0,1
22130,3.149615385,3.634615385,0,1
22131,1.841730769,3.734615385,0,1
22132,4.236538462,3.805769231,0,1
22133,13.63153846,3.490384615,0,1
22134,13.23134615,4.013461538,0,1
22135,11.61730769,4.134615385,0,1
22136,9.379615385,3.875,0,1
22137,3.841538462,3.892307692,0,1
22138,1.277884615,3.875,0,1
